SK_ID_CURR,predicted_target
179739,0
687,0
63597,0
91910,0
150051,0
322160,0
115303,0
79835,0
254350,0
145681,0
289073,0
161937,0
184993,0
295441,0
82574,0
246225,0
152016,0
101987,0
170713,0
10940,0
199760,0
85087,0
138689,0
183066,0
187565,0
224034,0
74527,0
52811,0
44705,0
156017,0
74988,0
97682,0
15535,0
42135,0
248204,0
109249,0
337471,0
264089,0
291621,0
154907,0
88931,0
282562,0
22223,0
126114,0
103601,0
5960,0
192223,0
162892,0
228234,0
323223,0
131400,0
48426,0
277030,0
181666,0
67293,0
292182,0
179674,0
254131,0
224574,0
11630,1
344923,0
344998,0
230518,0
260744,0
298723,0
265238,0
236754,0
59278,0
354963,0
288506,0
152843,0
266417,0
93533,0
298244,0
335451,0
251501,0
146440,0
294228,0
280313,0
334989,0
251313,0
112407,0
177126,0
73642,0
70743,0
331028,0
3161,0
269517,0
50966,0
246609,0
190528,0
189391,0
342812,0
274977,0
253368,0
131976,0
295453,0
66735,0
226495,0
52778,0
58984,0
222133,0
155517,0
297320,0
152001,0
261542,0
282933,0
29493,0
186175,0
120191,0
332556,0
255912,0
84036,0
37325,0
301796,0
181166,0
37250,0
197876,0
111802,0
40003,0
20344,0
243104,0
40144,0
301222,0
31057,0
147337,0
248685,0
79133,0
271466,0
212714,0
284844,0
6868,0
56180,0
64021,0
34066,0
95628,0
96166,0
116406,0
69067,0
183175,0
99429,0
48105,0
149132,0
244685,0
53070,0
140646,0
340173,0
100783,0
88295,0
115966,0
311236,0
268561,0
23637,0
343785,0
144283,0
115501,0
344489,0
73349,0
1323,0
173831,0
54,0
328944,0
280530,0
276218,0
27186,0
235186,0
295962,0
305725,0
103920,0
196350,0
276621,0
33383,0
252277,0
333716,0
176002,0
285459,0
280727,0
235422,0
120964,0
131516,0
35211,0
29826,0
194738,0
317268,0
114255,0
108656,0
20230,0
117315,0
327811,0
227541,0
237069,0
196697,0
207382,0
341691,0
22385,0
176248,0
178875,0
82440,0
100117,0
243181,0
318653,0
144144,0
51829,0
346889,0
291344,0
87653,0
123935,0
268249,0
70013,0
182790,0
319900,0
71523,0
244582,0
170469,0
228690,0
339554,0
163586,0
110680,0
108458,0
289850,0
234269,0
13069,0
124867,0
230551,0
272745,0
164482,0
266335,0
197901,0
221361,0
189466,0
164325,0
64836,0
296879,0
102450,0
275344,0
339857,0
277936,0
280686,0
170844,0
221424,0
150541,0
7307,0
293480,0
45932,0
254011,0
126237,0
117665,0
222388,0
338292,0
335842,0
42142,0
166314,0
298609,0
53683,0
146097,0
91377,0
103584,0
86720,0
204427,0
92097,0
155760,0
128877,0
207925,0
84745,0
206423,0
193087,0
319661,0
143071,0
306569,0
233899,0
238985,0
94192,0
135560,0
41679,0
172410,0
299645,0
333115,0
183950,0
55543,0
143079,0
75281,0
181304,0
209474,0
355431,0
303632,0
345316,0
231480,0
183907,0
252284,0
217246,0
6280,0
262961,0
299890,0
31294,0
322954,0
301681,0
304449,0
226929,0
214834,0
106507,0
85876,0
77119,0
78211,0
334472,0
301462,0
340387,0
327622,0
340708,0
295510,0
2312,0
169244,0
122274,0
144213,0
129248,0
1770,0
351886,0
146901,0
107728,0
307033,0
145234,0
257080,0
127197,0
75545,0
45857,0
327449,0
68009,0
89352,0
303011,0
118289,1
32399,0
305581,0
316446,0
284201,0
308280,0
150716,0
271735,0
233416,0
28724,0
336799,0
83837,0
277619,0
109926,0
148016,0
338121,0
249905,0
210057,0
133408,0
134297,0
257954,0
217094,0
178150,0
16036,0
308352,0
296006,0
105071,0
143941,0
270197,0
233560,0
319944,0
180791,0
169200,0
294602,0
277019,0
110896,0
95001,0
26176,0
152863,0
219862,0
273202,0
320914,0
209636,0
282166,0
178744,0
99837,0
354982,0
354551,0
117320,0
174961,0
286744,0
23131,0
294080,0
184657,0
211996,0
217709,0
350810,0
247517,0
156156,0
224918,0
256324,0
164946,0
7705,0
43530,0
214884,0
176623,0
179883,0
128531,0
45826,0
102622,0
197668,0
264037,0
58798,0
128566,0
280895,0
274935,0
152086,0
257536,0
27371,0
196570,0
267771,0
165058,0
110409,0
59089,0
256486,0
183695,0
213909,0
11518,0
139435,0
300240,0
317270,0
326720,0
285753,0
203806,0
261165,0
89102,0
198110,0
312530,0
342650,0
234509,0
326588,0
64012,0
143672,0
194098,0
16830,0
259250,0
158754,0
5193,0
225148,0
99593,0
117281,0
21301,0
269137,0
256854,0
73610,0
65381,0
355913,0
79541,0
192297,0
120486,0
275620,0
83178,0
275531,0
122121,0
19487,0
94265,0
176281,0
286436,0
251088,0
136717,0
341253,0
232596,0
272170,0
313022,0
106308,0
218499,0
216473,0
171973,0
214542,0
245080,0
326608,0
4980,0
100150,0
45264,0
76231,0
348174,0
17830,0
48018,0
163806,0
102237,0
308415,0
294476,0
56986,0
69158,0
119807,0
212559,0
174844,0
291916,0
183949,0
282287,0
174719,0
114105,0
135717,0
155351,0
338414,0
23320,0
74219,0
201053,0
336139,0
250859,0
283394,0
170624,0
130842,0
111805,0
62675,0
120032,0
262191,0
249341,0
350328,0
251873,0
117694,0
69114,0
214570,0
253424,0
215761,0
199874,0
224890,0
204565,0
53793,0
328478,0
114659,0
184671,0
185095,0
376,0
318303,0
180820,0
189604,0
117669,0
174766,0
344027,0
12034,0
266424,0
110686,0
237552,0
310981,0
24581,0
318072,0
96224,0
140698,0
260083,0
299598,0
116465,0
22035,0
64020,0
347920,0
322687,0
355823,0
330882,0
261744,0
22611,0
75198,0
157429,0
149682,0
317716,0
146516,0
24209,0
94426,0
293420,0
238519,0
10706,0
129243,0
109569,0
353268,0
201134,0
255704,0
212181,0
265487,0
273216,0
9879,0
281384,0
283638,0
2232,0
166428,0
139076,0
312020,0
276419,0
161833,0
318018,0
161279,0
264704,0
48978,0
226981,0
13466,0
342421,0
120851,0
74075,0
145983,0
290583,0
75341,0
321531,0
274626,0
72237,0
194645,0
306443,0
71268,0
354746,0
53827,0
38413,0
326683,0
299756,0
26723,0
120768,0
310442,0
11329,0
246492,0
220687,0
322211,0
324162,0
303610,0
334289,0
4787,0
305617,0
185436,0
309800,0
209935,0
76077,0
230618,0
140510,0
198884,0
300650,0
234691,0
230521,0
264755,0
99367,0
124429,0
349667,0
181570,0
151272,0
305994,0
94153,0
235065,0
232751,0
158905,0
233778,0
353592,0
170980,0
318114,0
17720,0
185362,0
40265,0
7988,0
25025,0
73595,0
28903,0
161109,0
44847,0
354927,0
208383,0
126491,0
355363,0
253433,0
40167,0
198026,0
259806,0
128927,0
317959,0
121928,0
226199,0
320995,0
86463,0
204944,0
153839,0
80910,0
212297,0
50209,0
126229,0
218132,0
194926,0
38218,0
215307,0
231279,0
240992,0
184270,0
343055,0
353808,0
27959,0
295857,0
230165,0
350155,0
227299,0
245485,0
31082,0
299423,0
47114,0
132761,0
177891,0
27030,0
204956,0
167516,0
264572,0
91635,0
343810,0
152512,0
267558,0
244057,0
641,0
109279,0
125375,0
326099,0
102124,0
15347,0
26914,0
12237,0
110996,0
91163,0
335625,0
263576,0
245065,0
284004,0
178921,0
108918,0
17476,0
145651,0
77052,0
64535,0
96336,0
77741,0
68576,0
197544,0
283838,0
314918,0
165489,0
249086,0
104687,0
99053,0
197484,0
19127,0
254361,0
260556,0
92880,0
72252,0
221387,0
2357,0
279443,0
306645,0
51632,0
273993,0
123504,0
335797,0
298459,0
8674,0
256921,0
128991,0
156814,0
315111,0
337634,0
120250,0
98297,0
24439,0
195671,0
240826,0
286046,0
356005,0
249333,0
312425,0
163329,0
227569,0
329899,0
74315,0
124485,0
139073,0
315470,0
133618,0
205110,0
222711,0
199931,0
275809,0
44379,0
341809,0
107542,0
88221,0
205979,0
152663,0
337095,0
32294,0
195419,0
89014,0
112004,0
120920,0
162822,0
41853,0
332452,0
28317,0
286047,0
117891,0
146656,0
259782,0
313546,0
20034,0
273980,0
253455,0
282727,0
93263,0
276471,0
160064,0
77624,0
28895,0
306547,0
148832,0
212607,0
304242,0
188255,0
218552,0
62739,0
32490,0
306543,0
81898,0
242482,0
199253,0
121735,0
47101,0
354947,0
326238,0
258481,0
156207,0
228703,0
28982,0
75167,0
148513,0
173178,0
333135,0
111889,0
327992,0
14497,0
34032,0
331498,0
261607,0
87993,0
97045,0
52826,0
175958,0
8073,0
101000,0
117893,0
121880,0
188840,0
186271,0
119298,0
347548,0
42220,0
351319,0
148350,0
194959,0
32900,0
88017,0
243666,0
242932,0
252171,0
352851,0
297352,0
14012,0
140208,0
348649,0
290150,0
219883,0
12958,0
310240,0
348941,0
225751,0
263645,0
140747,0
237460,0
305351,0
53295,0
67158,0
19643,0
104772,0
161720,0
51275,0
144574,0
5836,0
136885,0
216538,0
93414,0
282838,0
142917,0
46920,0
23102,0
69140,0
80668,0
168353,0
312104,0
161974,0
129290,0
103541,0
40775,0
282524,0
160953,0
162154,0
159955,0
328090,0
252635,0
131056,0
265052,0
244937,0
201898,0
57376,0
186110,0
342397,0
24530,0
257480,0
237367,0
262109,0
180950,0
25534,0
324340,0
164773,0
311490,0
352203,0
229955,0
19711,0
210899,0
236746,0
243541,0
281834,0
345985,0
319465,0
226896,0
282478,0
181669,0
171028,0
309440,0
260588,0
168875,0
167948,0
167027,0
122561,0
65796,0
87365,0
72000,0
98437,0
284702,0
132633,0
56150,0
111498,0
233683,0
24088,0
89348,0
99627,0
242327,0
270564,0
288086,0
334861,0
254822,0
196903,0
201292,0
79188,0
214617,0
148957,0
210041,0
162159,0
260708,0
250617,0
184799,0
234982,0
10612,0
76337,0
61043,0
287478,0
277010,0
193503,0
202782,0
244896,0
29131,0
93037,0
187329,0
65216,0
253119,0
256336,0
155843,0
319739,0
216157,0
28175,0
65591,0
94733,0
305108,0
321618,0
119508,0
247251,0
41910,0
178160,0
238424,0
323572,0
37402,0
188244,0
233830,0
73189,0
206250,0
126939,0
303396,0
69870,0
252110,0
129337,0
53692,0
278531,0
137220,0
132566,0
190740,0
307183,0
65712,0
44184,0
23586,0
243554,0
240398,0
231569,0
170197,0
318234,0
241545,0
167680,0
261048,0
273767,0
76266,0
235478,0
200628,0
243002,0
100543,0
12594,0
227848,0
139439,0
339603,0
234810,0
127657,0
223021,0
29231,0
151308,0
250389,0
164065,0
330353,0
36325,0
247623,0
122390,0
214127,0
109205,0
193913,0
173311,0
285423,0
344772,0
176836,0
71042,0
52673,0
112475,0
52432,0
218393,0
186459,0
246841,0
354019,0
336928,0
42367,0
353737,0
305456,0
295155,0
46896,0
241915,0
329662,0
36173,0
219086,0
300455,0
188739,0
99068,0
338102,0
226439,0
324446,0
19116,0
192373,0
76272,0
312986,0
274020,0
188574,0
95708,0
136249,0
231287,0
72183,0
141382,0
245808,0
138207,0
276597,0
310453,0
237091,0
38594,0
298954,0
179331,0
305486,0
259163,0
331995,0
155583,0
215658,0
36089,0
104450,0
238404,0
169873,0
51348,0
70317,0
112792,0
317331,0
16159,0
334405,0
69468,0
344219,0
100589,0
331266,0
285852,0
325528,0
149415,0
224742,0
264117,0
39105,0
63404,0
113131,0
138157,0
303992,0
299143,0
221383,0
165678,0
247461,0
25367,0
202898,0
303084,0
238131,0
322895,0
53586,0
149040,0
40787,0
44707,0
292095,0
249077,0
318399,0
173124,0
267627,0
335310,0
300383,0
118305,0
315739,0
70981,0
309044,0
338062,0
4677,0
181626,0
151048,1
353692,0
47946,0
263171,0
14208,0
37774,0
95785,0
345196,0
186831,0
87009,0
315768,0
142049,0
111956,0
213399,0
168892,0
76130,0
109052,0
265243,0
200215,0
235094,0
157093,0
246129,0
225522,0
298759,0
47513,0
347770,0
330849,0
238754,0
269259,0
90661,0
270516,0
120519,0
260656,0
124876,0
192381,0
39710,0
19995,0
158184,0
47747,0
187401,0
316380,0
205225,0
228305,0
208681,0
159336,0
301836,0
133417,0
261717,0
22713,0
247856,0
82798,0
251931,0
323033,0
159400,0
178490,0
300937,0
266347,0
305816,0
244288,0
152632,0
143819,0
91935,0
273509,0
292096,0
136977,0
198698,0
93782,0
139990,0
71053,0
12489,0
153120,0
5315,0
346617,0
352627,0
161761,0
206998,0
27650,0
22696,0
118247,0
54880,0
52708,0
210730,0
22893,0
24712,0
102366,0
212815,0
117345,0
94385,0
11394,0
344944,0
185946,0
3118,0
40954,0
37764,0
255509,0
69911,0
102791,0
158861,0
316571,0
273410,0
22631,0
180161,0
75872,0
10350,0
47882,0
118911,0
49651,0
157824,0
267748,0
66766,0
133057,0
191352,0
187948,0
146982,0
18961,0
164120,0
327851,0
276051,0
192970,0
147787,0
103687,0
28730,0
27452,0
347740,0
91770,0
222512,0
167749,0
302659,0
331619,0
348117,0
189780,0
306343,0
6228,0
77345,0
209274,0
232428,0
309299,0
23309,0
246856,0
255136,0
220379,0
4058,0
261808,0
125310,0
197829,0
322992,0
343958,0
244607,0
147012,0
249044,0
70084,0
241960,0
138984,0
228604,0
154006,0
273193,0
284621,0
302057,0
137308,0
17031,0
295561,0
320487,0
78293,0
89816,0
98649,0
152400,0
344847,0
196274,0
73339,0
229630,0
137263,0
336320,0
35816,0
166271,0
90325,0
309733,0
26117,0
146374,0
218880,0
37430,0
191972,0
154029,0
132699,0
52196,0
104403,0
14488,0
38411,0
300361,0
319613,0
8228,0
349082,0
20639,0
117359,0
264725,0
258847,0
223621,0
53082,0
78291,0
182594,0
108064,0
295934,0
302124,0
76328,0
34154,0
338967,0
15287,0
274537,0
228308,0
159535,0
182239,0
89535,0
113919,0
305898,0
181351,0
208253,0
29420,0
29376,0
122856,0
119473,0
80717,0
319725,0
181252,0
338707,0
91982,0
146309,0
39488,0
345469,0
328307,0
2374,0
85610,0
48758,0
279791,0
95075,0
192959,0
355681,0
283720,0
115874,0
171725,0
155121,0
342758,0
65941,0
348065,0
309587,0
64958,0
160230,0
20647,0
154063,0
50812,0
103125,0
219383,0
104212,0
1586,0
7335,0
240895,0
322458,0
303145,0
50336,0
227138,0
33459,0
265199,0
261452,0
306455,0
94321,0
342569,0
98176,0
101432,0
269150,0
310199,0
355288,0
178210,0
53317,0
329785,0
177773,0
30807,0
336360,0
258049,0
240794,0
57475,0
146312,0
86761,0
294463,0
91276,0
152835,0
27740,0
241593,0
324365,0
10714,0
160573,0
149036,0
24236,0
39022,0
139265,0
96871,0
110506,0
12827,0
11535,0
303281,0
169626,0
95636,0
326181,0
91722,0
18003,0
281876,0
322476,0
150233,0
266274,0
338769,0
281868,0
250635,0
60493,0
294981,0
306066,0
71617,0
142801,0
56151,0
230892,0
217089,0
195138,0
337702,0
51986,0
341116,0
338199,0
242036,0
90867,0
160291,0
220585,0
315177,0
226061,0
281136,0
122920,0
80491,0
145910,0
69370,0
151439,0
267925,0
134509,0
78242,0
174842,0
278759,0
156004,0
17127,0
57900,0
211969,0
239222,0
132921,0
193539,0
22109,0
156103,0
234293,0
65651,0
260951,0
201321,0
235627,0
132702,0
6521,0
154314,0
226333,0
284878,0
5982,0
297721,0
354137,0
161542,0
113739,0
8243,0
210539,0
331334,0
14941,0
243696,0
222867,0
334577,0
30543,0
159973,0
260736,0
3848,0
45196,0
133402,0
203611,0
172445,0
74906,0
105798,0
274991,0
309410,0
248839,0
81197,0
89211,0
38737,0
116691,0
272811,0
38012,0
180947,0
152845,0
209982,0
321408,0
280629,0
331636,0
300474,0
341906,0
243973,0
558,0
231700,0
183898,0
269278,0
149499,0
106340,0
290609,0
184388,0
149503,0
24271,0
144126,0
336640,0
104979,0
62143,0
136598,0
282439,0
37518,0
253905,0
263877,0
49907,0
316371,0
233715,0
292045,0
320917,0
50902,0
308628,0
346450,0
86356,0
164898,0
142956,0
215325,0
9929,0
127793,0
255205,0
198150,0
66000,0
252643,0
319926,0
220645,0
286229,0
36425,0
64902,0
166611,0
193599,0
273771,0
271062,0
192888,0
308771,0
43504,0
66807,0
229920,0
171099,0
204933,0
273914,0
121599,0
177810,0
55350,0
266955,0
314903,0
89718,0
169290,0
21823,0
244849,0
253490,0
294526,0
106080,0
168989,0
10919,0
160328,0
312103,0
61827,0
294053,0
205650,0
93584,0
116356,0
3057,0
336414,0
31043,0
32025,0
174031,0
15259,0
111673,0
327921,0
315757,0
160252,0
182548,0
312086,0
193338,0
98888,0
244784,0
32416,0
164903,0
303905,0
297043,0
118700,0
207651,0
307108,0
273312,0
153811,0
144688,0
3654,0
187779,0
319216,0
44913,0
329709,0
190353,0
53355,0
144148,0
301603,0
207469,0
135156,0
46985,0
148552,0
102901,0
122540,0
245994,0
209957,0
265278,0
253765,0
237301,0
55621,0
221262,0
265708,0
47296,0
233182,0
64335,0
88416,0
117020,0
329001,0
249409,0
261852,0
32164,0
171518,0
129848,0
293209,0
129988,0
104248,0
22804,0
52032,0
100499,0
344298,0
321971,0
249691,0
58132,0
96298,0
12433,0
261419,0
175,0
76752,0
163537,0
355140,0
316100,0
294841,0
237412,0
10102,0
278006,0
243272,0
119133,0
283369,0
63253,0
242994,0
131076,0
15223,0
85669,0
319029,0
194766,0
21380,0
239881,0
108551,0
107565,0
217625,0
211051,0
306437,0
129244,1
144285,0
75684,0
274087,0
15065,0
47464,0
124910,0
8912,0
112761,0
241372,0
271256,0
125585,0
311649,0
290104,0
66104,0
99829,0
206863,0
206008,0
595,0
102857,0
299944,0
286713,0
209149,0
326494,0
120951,0
15170,0
320000,0
258492,0
355799,0
44899,0
188763,0
94973,0
265929,0
247550,0
312735,0
85763,0
98239,0
64768,0
145228,0
241871,0
100210,0
59986,0
213073,0
44786,0
271769,0
137898,0
246145,0
276756,0
60922,0
252647,0
219409,0
72359,0
134256,0
131802,0
184267,0
275413,0
50219,0
36051,0
354263,0
54100,0
29143,0
322352,0
275231,0
108504,0
224071,0
350885,0
255848,0
355811,0
176608,0
265656,0
38460,0
113344,0
274960,0
312626,0
194699,0
12815,0
51220,0
139522,0
294913,0
34167,0
181078,0
43215,0
114387,0
26588,0
242898,0
62389,0
104426,0
172156,0
202698,0
161619,0
222862,0
337489,0
75060,0
174690,0
68428,0
71075,0
43933,0
325934,0
203918,0
242033,0
32979,0
171153,0
249321,0
132461,0
210936,0
237150,0
25067,0
266511,0
138264,0
98225,0
349904,0
286860,0
149149,0
275689,0
48899,0
8887,0
319654,0
123869,0
198417,0
27517,0
21228,0
336641,0
334224,0
97228,0
85431,0
299074,0
47947,0
118122,0
238124,0
244336,0
44257,0
320096,0
12435,0
102086,0
279636,0
24076,0
189924,0
323055,0
141861,0
101541,0
206877,0
153455,0
14871,0
125376,0
57647,0
347307,0
252041,0
113890,0
271813,0
179015,0
206076,0
104729,0
340216,0
347918,0
154413,0
114048,0
45370,0
222991,0
349933,0
16314,0
116630,0
160241,0
78037,0
326819,0
130531,0
312500,0
17718,0
140737,0
340276,0
347546,0
117002,0
132091,0
311916,0
344157,0
173082,0
150827,0
45800,0
108936,0
194975,0
102542,0
65966,0
39439,0
182257,0
151008,0
331727,0
73261,0
250155,0
285431,0
351399,0
52215,0
41681,0
86184,0
97732,0
318195,0
263870,0
133520,0
283618,0
266414,0
269593,0
297964,0
54928,0
311417,0
23381,0
274487,0
136117,0
116342,0
343233,0
184413,0
151382,0
280657,0
71718,0
115182,0
42318,0
264666,0
288831,0
14922,0
197049,0
339649,0
235168,0
12010,0
183202,0
101780,0
159985,0
70124,0
238862,0
59536,0
203057,0
255152,0
128100,0
237286,0
294611,0
65392,0
264384,0
311738,0
322278,0
17812,0
58893,0
338333,0
27843,0
65420,0
300404,0
118258,0
342065,0
301384,0
180315,0
270220,0
12236,0
247397,0
314176,0
176851,0
138760,0
65446,0
350844,0
88761,0
271526,0
188459,0
165065,0
23405,0
89975,0
1603,0
117212,0
173206,0
294582,0
137342,1
319019,0
262537,0
301793,0
145095,0
109330,0
253365,0
84342,0
258030,0
215612,0
167479,0
95946,0
280802,0
138434,0
345807,0
32182,0
71239,0
50092,0
298241,0
341983,0
163669,0
211171,0
356021,0
82780,0
339529,0
107787,0
255725,0
80720,0
128397,0
264520,0
171544,0
305721,0
96366,0
283951,0
33307,0
22352,0
6745,0
227590,0
259364,0
323724,0
66112,0
99413,0
244988,0
93465,0
252633,0
236559,0
3255,0
182505,0
9475,0
85619,0
96740,0
95222,0
148929,0
217530,0
93369,0
271651,0
218838,0
59275,0
156077,0
328755,0
320849,0
318180,0
184320,0
306992,0
178659,0
253376,0
187301,0
216562,0
60067,0
135277,0
125972,0
282525,0
110233,0
329288,0
164035,0
7105,0
355927,0
338508,0
515,0
202819,0
245348,0
131284,0
21993,0
66412,0
343306,0
189256,0
272894,0
309753,0
53818,0
90620,0
225874,0
28240,0
268705,0
54645,0
77417,0
240147,0
324297,0
3418,0
281712,0
231921,0
51293,0
318771,0
244045,0
213630,0
258298,0
245720,0
29749,0
207266,0
185247,0
273730,0
84613,0
19455,0
153873,0
310133,0
317745,0
315248,0
313150,0
64258,0
177057,0
238971,0
160727,0
155792,0
300964,0
312334,0
179099,0
198979,0
148200,0
83638,0
165856,0
152387,0
289939,0
101616,0
47629,0
234918,0
278956,0
159434,0
239162,0
200588,0
76534,0
325033,0
132178,0
118683,0
134119,0
340035,0
155776,0
81412,0
355777,0
27771,0
287243,0
2038,0
157881,0
269467,0
220279,0
331540,0
323537,0
284141,0
257904,0
325215,0
251028,0
116236,0
241694,0
120425,0
326550,0
260794,0
168143,0
346562,0
109253,0
298526,0
202056,0
335699,0
145554,0
330332,0
70412,0
174693,0
318260,0
30362,0
294658,0
138586,0
219801,0
146343,0
298712,0
99084,0
91903,0
7260,0
57722,0
67945,0
301557,0
677,0
316506,0
300900,0
241568,0
188923,0
273619,0
170042,0
30508,0
39616,0
276270,0
50344,0
261547,0
144734,0
286980,0
58505,0
331957,0
121207,0
76529,0
143484,0
174239,0
186637,0
85327,0
107093,0
320939,0
12740,0
131417,0
129459,0
334140,0
28642,0
283336,0
96169,0
330337,0
280516,0
232867,0
143152,0
151393,0
188392,0
92985,0
250716,0
26847,0
183980,0
154266,0
336479,0
341325,0
18147,0
292800,0
185346,0
189414,0
225049,0
42508,0
196377,0
283561,0
302473,0
247226,0
348001,0
76281,0
158336,0
30329,0
235818,0
143529,0
166045,0
39794,0
4289,0
35367,0
185678,0
101595,0
289634,0
275883,0
86336,0
60144,0
333004,0
332446,0
274906,0
138316,0
190932,0
132276,0
201479,0
66142,0
235388,0
241408,0
95251,0
57523,0
322659,0
304836,0
198357,0
219103,0
116246,0
341298,0
189517,0
127709,0
93594,0
185550,0
22154,0
290768,0
226358,0
342315,0
79029,0
243732,0
104049,0
144543,0
214982,0
48301,0
325144,0
131933,0
8117,0
147926,0
217881,0
339811,0
120373,0
208649,0
200146,0
51232,0
152901,0
251276,0
268647,0
204353,0
46022,0
314238,0
158608,0
147862,0
282612,0
343993,0
11660,0
149689,0
45567,0
34649,0
298513,0
140749,0
153673,0
257568,0
254741,0
113277,0
57419,0
61916,0
244675,0
162582,0
35203,0
157344,0
244235,0
256705,0
154559,0
34704,0
177467,0
219046,0
15419,0
227270,0
23798,0
314607,0
223248,0
293414,0
256652,0
5989,0
121901,0
205638,0
56573,0
203440,0
217972,0
103295,0
118796,0
313044,0
320058,0
72014,0
333928,0
42107,0
286027,0
308996,0
162263,0
281020,0
285995,0
340814,0
9097,0
272915,0
220341,0
259291,0
311813,0
242504,0
146039,0
242235,0
233159,0
320323,0
159020,0
168262,0
352554,0
53097,0
76157,0
193465,0
279206,0
52193,0
223915,0
302937,0
32798,0
310881,0
27639,0
36500,0
159311,0
146526,0
313679,0
352576,0
14453,0
23674,0
26444,0
12208,0
210368,0
171171,0
307645,0
82985,0
188360,0
142379,0
173766,0
15483,0
126557,0
213732,0
332716,0
125202,0
59657,0
129221,0
270745,0
34196,0
246323,0
299083,0
296338,0
76010,0
135272,0
143750,0
14225,0
355689,0
72102,0
296801,0
106264,0
316186,0
90984,0
218669,0
322686,0
187683,0
222594,0
206676,0
55844,0
261978,0
102021,0
112699,0
11886,0
197681,0
150676,0
66074,0
333366,0
89981,0
340418,0
215448,0
50476,0
214059,0
323766,0
69472,0
274329,0
132878,0
130486,0
10461,0
142578,0
251767,0
126485,0
337062,0
29673,0
67909,0
163337,0
69128,0
206307,0
131374,0
4379,0
187915,0
160029,0
22110,0
336685,0
237899,0
314847,0
335048,0
188463,0
178363,0
320476,0
124658,0
188188,0
46656,0
298780,0
260353,0
102180,0
23875,0
141057,0
190263,0
257287,0
232027,0
134773,0
179267,0
276896,0
138815,0
185591,0
203077,0
207129,0
172688,0
279534,0
228349,0
28617,0
190764,0
229580,0
130914,0
279869,0
74236,0
123053,0
40376,0
256196,0
1206,0
98087,0
323039,0
344198,0
262771,0
341916,0
147775,0
133332,0
74945,0
38873,0
57572,0
218957,0
271397,0
237067,0
111101,0
153342,0
20878,0
343094,0
307258,0
173072,0
274687,0
161851,0
223680,0
355185,0
299132,0
230089,0
93681,0
351453,0
319228,0
314586,0
323056,0
275457,0
42600,0
259990,0
175853,0
169938,0
193046,0
237916,0
269628,0
147501,0
238582,0
26371,0
228180,0
90887,0
300385,0
63260,0
101980,0
114079,0
234194,0
247958,0
51803,0
134422,0
19626,0
198501,0
273890,0
33266,0
91537,0
112371,0
257762,0
70403,0
265147,0
317205,0
138079,0
344020,0
331699,0
176453,0
334302,0
83488,0
208673,0
127002,0
334809,0
344929,0
150018,0
285984,0
224538,0
92817,0
90649,0
302017,0
355136,0
327571,0
188618,0
279579,0
160594,0
271612,0
219549,0
277715,0
240082,0
289046,0
132582,0
34551,0
96493,0
63756,0
195461,0
296672,0
200739,0
75088,0
86384,0
41534,0
88183,1
94478,0
109081,0
239694,0
154551,0
183888,0
208427,0
88840,0
113369,0
9792,0
154763,0
185188,0
201094,0
17896,0
77921,0
239595,0
75893,0
188036,0
275225,0
25624,0
82276,0
265261,0
274563,0
103235,0
219273,0
166183,0
217464,0
68,0
20960,0
155474,0
319135,0
267077,0
338187,0
74546,0
173836,0
72422,0
113715,0
6254,0
284850,0
29386,0
109102,0
99975,0
214100,0
298177,0
191635,0
242810,0
227185,0
98593,0
281955,0
264363,0
57080,0
182143,0
45767,0
219562,0
338118,0
120867,0
70122,0
100816,0
197696,0
313888,0
66433,0
117149,0
257535,0
59828,0
68013,0
302933,0
166447,0
90988,0
168792,0
175404,0
59700,0
129455,0
336604,0
321650,0
122357,0
284762,0
39586,0
31128,0
98926,0
352229,0
97752,0
201992,0
291691,0
163484,0
257830,0
51322,0
9553,0
185530,0
190942,0
157568,0
284306,0
263267,0
235074,0
111730,0
277724,0
277922,0
45859,0
316706,0
281601,0
290842,0
210174,0
300801,0
103171,0
279162,0
42461,0
43980,0
292913,0
335850,0
72006,0
127389,0
317465,0
354599,0
337459,0
326699,0
65291,0
332469,0
155547,0
172083,0
121812,0
14392,0
41554,0
169331,0
12976,0
190399,0
21722,0
128907,0
110777,0
50274,0
8327,0
157264,0
265818,0
96784,0
114641,0
183660,0
58660,0
313446,0
68080,0
73009,0
25766,0
204713,0
219366,0
305935,0
338026,0
5498,0
24604,0
281233,0
110462,0
280322,0
84335,0
176529,0
23907,0
71576,0
66016,0
122360,0
245958,0
262619,0
74439,0
55507,0
352506,0
236218,0
169442,0
20591,0
321616,0
60644,0
304532,0
84626,0
76083,0
242540,0
234363,0
149732,0
141955,0
101869,0
250349,0
144358,0
137277,0
17833,0
275527,0
51582,0
350743,0
206952,0
75082,0
276378,0
212760,0
260583,0
78080,0
95705,0
71732,0
336591,0
119263,0
17323,0
53445,0
239264,0
233173,0
349369,0
340260,0
331247,0
204060,0
189771,0
193712,0
21600,0
96034,0
27208,0
231500,0
225903,0
16751,0
256981,0
352086,0
91968,0
333859,0
35468,0
338637,0
186942,0
226829,0
280987,0
159667,0
98274,0
224505,0
79703,0
119514,0
259989,0
34104,0
342528,0
88206,0
117995,0
106398,0
135675,0
62549,0
105449,0
76921,0
84301,0
288865,0
15009,0
43994,0
14354,0
78081,0
29715,0
257347,0
